id,year,month,day,hour,lat,lon,label,u200,v200,u850,v850,shear_200_850,rh600_700,t500,tcwv,sst_c,mslp_hpa,nino34_anom,romi1,romi2,amo_ssta,nao_index,qbo_30mb
AL052016,2016,8,2,18,16.3,-80.8,1,-4.170167446136475,2.360324144363404,-9.48969841003418,1.9240363836288448,5.3373923114226125,75.5145492553711,268.5442199707031,59.30445098876953,29.018243408203148,1011.836171875,-0.49,-0.48094,0.48336,0.78,-1.6453,10.07
AL162017,2017,10,6,6,16.3,-84.7,1,-1.7160724401474,4.57103443145752,0.4629411995410919,5.919434547424316,2.562476012509729,84.94557571411133,269.1050720214844,59.34854888916016,29.516137695312523,1005.515234375,-0.37,0.18444,0.19926,0.88,0.1859,-16.79
AL252005,2005,10,17,12,16.3,-79.7,1,1.2703757286071775,-4.188229560852051,1.299178123474121,1.0491405725479126,5.237449330750611,82.46531295776367,268.86572265625,59.39502334594727,29.1152282714844,1005.6775,-0.07,0.72665,1.59292,0.63,-0.98,-28.76
AL092023,2023,8,22,12,26.8,-96.4,0,-10.95283031463623,7.158227920532227,-8.401792526245117,1.4977473020553589,6.208770782526255,79.77970886230469,269.4820251464844,59.448612213134766,30.28585205078128,1010.7678125,1.3,0.21601,0.45101,1.36,-1.164,-9.88
AL062010,2010,8,22,18,13.2,-34.8,1,-12.807174682617188,-1.6297669410705566,-2.133371114730835,0.7660148739814758,10.939371696361608,85.39718246459961,269.0529479980469,59.49992370605469,28.047204589843773,1010.685390625,-1.21,-0.24063,0.3135,0.91,-1.2227,1.45
AL132019,2019,9,24,6,11.8,-27.2,1,-0.3740564584732055,2.66560697555542,-6.053324222564697,3.9573261737823486,5.824312905683965,86.01058197021484,267.86724853515625,59.54448699951172,27.931054687500023,1010.625234375,-0.01,1.7974,1.87215,0.69,-0.1641,8.25
AL111999,1999,10,4,6,20.1,-94.1,0,-5.2224602699279785,0.4023934006690979,-1.5017898082733154,-1.87835705280304,4.364081955605656,84.09576034545898,269.0673522949219,59.7158203125,28.05416259765628,1008.7971875,-1.19,1.20146,1.20394,0.25,0.2,10.62
AL062015,2015,8,30,0,11.6,-17.5,1,-5.195594787597656,1.2933319807052612,0.2724902331829071,4.049159049987793,6.123278258439275,83.05273056030273,268.0945129394531,59.79079818725586,27.4428649902344,1012.49890625,1.65,0.79664,0.92545,0.48,-0.7604,10.97
AL202005,2005,10,3,6,20.5,-91.0,1,-2.4309401512146,0.4199548959732055,-5.612752914428711,0.2369351089000702,3.1870721207108748,76.6137924194336,269.1430969238281,59.812232971191406,29.101159667968773,1007.522890625,-0.07,1.02988,1.08674,0.63,-0.98,-28.76
AL132022,2022,10,8,0,12.8,-75.5,1,-4.9906415939331055,-1.5733038187026978,-7.697105407714844,-0.3349137604236603,2.976332695071965,82.01156616210938,269.0003356933594,59.81541061401367,29.202264404296898,1007.405703125,-0.85,-0.1963,0.49427,0.93,-0.7175,10.93
AL192020,2020,9,13,12,27.2,-84.5,1,-0.8058078289031982,0.6118924021720886,-4.643405437469482,4.965053081512451,5.803202848895488,84.72967529296875,268.8634338378906,59.99909210205078,29.6638122558594,1008.723359375,-0.64,-0.49827,1.27524,0.71,0.985,7.95
AL162010,2010,9,28,18,21.0,-82.7,0,6.900411605834961,6.386650085449219,-1.6007519960403442,3.141644239425659,9.099442044794648,81.34513092041016,269.12957763671875,60.061180114746094,29.602624511718773,1001.241953125,-1.31,0.69113,0.93798,0.67,-0.7948,6.58
AL101994,1994,9,29,18,22.0,-85.0,0,4.0753912925720215,2.360191583633423,-4.06100606918335,9.6303071975708,10.911257630007452,85.5987663269043,268.2760009765625,60.156532287597656,28.781518554687523,1008.8146875,0.28,0.96474,1.0776,-0.18,-1.32,-19.07
AL142021,2021,9,13,0,23.7,-96.1,1,1.1377524137496948,9.409290313720703,-4.077431201934815,3.617622613906861,7.793686861195484,86.29418563842773,268.6076965332031,60.17457580566406,29.604333496093773,1011.8759375,-0.27,-0.88416,1.01855,0.83,-0.2137,-16.56
AL152010,2010,9,24,18,14.6,-83.0,0,-13.161709785461426,-1.1676408052444458,-5.025893688201904,1.232158899307251,8.482366544213564,84.25849914550781,268.9848937988281,60.18701171875,29.975152587890648,1008.11609375,-1.31,0.95426,0.95429,0.67,-0.7948,6.58
AL212023,2023,10,23,12,11.4,-82.6,0,-5.157445430755615,0.2056949734687805,-3.974220037460327,1.798171043395996,1.9839360787660525,82.76325607299805,268.8150634765625,60.210723876953125,30.132226562500023,1010.535703125,1.59,0.40298,0.62273,1.37,-2.0292,-16.98
AL132023,2023,9,5,18,12.9,-41.1,1,-6.420488834381104,1.0982425212860107,-3.793657779693604,1.427994966506958,2.647447462179342,78.75669860839844,268.64434814453125,60.25922393798828,29.2712341308594,1010.56125,1.53,0.19187,0.8453,1.42,-0.4408,-13.58
AL142016,2016,9,28,18,13.6,-61.2,1,-6.855617046356201,2.965087652206421,-9.539581298828123,3.725078821182251,2.78948932341897,80.99186706542969,268.9612121582031,60.28511428833008,29.569757080078148,1010.028828125,-0.43,-1.06597,1.06643,0.78,0.611,10.48
AL022019,2019,7,12,12,28.1,-90.2,1,-2.9790515899658203,-5.648111820220947,1.1729867458343506,4.936341285705566,11.369699639546846,83.35287094116211,269.7559509277344,60.31376266479492,29.520043945312523,1006.02828125,0.42,-0.25882,0.80063,0.66,-1.4255,10.96
AL182023,2023,9,29,6,18.6,-46.4,0,8.341764450073242,-2.5705723762512207,-3.5364248752593994,5.833233833312988,14.550441246105091,83.60384368896484,269.0953674316406,60.35860824584961,28.651208496093773,1008.933984375,1.53,-0.68182,0.68551,1.42,-0.4408,-13.58
AL052024,2024,8,13,18,17.6,-63.5,1,-6.367203712463379,4.146285533905029,-5.829489707946777,9.340024948120115,5.221500306753277,76.15312957763672,268.85955810546875,60.40380096435547,29.555352783203148,1010.878515625,-0.07,1.53901,1.93334,1.25,0.6325,8.61
AL092016,2016,8,31,18,25.1,-87.7,1,5.262907028198242,2.325700759887696,1.18768048286438,4.309515953063965,4.532437988155024,74.86983489990234,269.0560607910156,60.4151496887207,29.862084960937523,1008.377734375,-0.49,0.63955,0.65019,0.78,-1.6453,10.07
AL021998,1998,8,21,0,18.7,-61.3,1,-13.561569213867188,3.3788578510284424,-10.140186309814451,0.3719994127750397,4.554893922347699,78.15208435058594,269.11834716796875,60.48987579345703,29.109246826171898,1009.24234375,-1.2,0.07591,0.18298,0.7,-0.02,-24.7
AL022022,2022,7,3,0,11.2,-88.9,1,-8.859009742736816,-1.5780032873153689,-3.407759428024292,-1.2243648767471311,5.4627090458016,90.09390258789062,268.3738098144531,60.50740051269531,27.9194274902344,1008.44890625,-0.62,-0.63559,1.18104,0.55,-0.0936,3.04
AL081995,1995,8,11,18,23.6,-97.5,0,-7.347451686859131,-1.417972207069397,-1.7119715213775637,1.641165256500244,6.4122506748061125,89.88583755493164,269.69976806640625,60.5218505859375,29.012872314453148,1008.35734375,-0.57,0.60972,0.73065,0.39,0.69,9.53
AL082018,2018,9,8,18,13.3,-21.0,1,-2.552651643753052,-0.5465060472488403,1.149388313293457,-1.0193219184875488,3.732111291436007,86.26456069946289,268.7152404785156,60.57116317749024,26.80513916015628,1005.488125,0.33,0.57254,0.6051,0.61,1.6736,-9.91
AL112017,2017,8,30,6,16.2,-28.3,1,-6.168395042419434,-0.2535431683063507,-3.415543794631958,1.071204662322998,3.055019935647266,84.94820022583008,268.5086669921875,60.58724212646485,27.6787048339844,1010.44390625,-0.06,0.38815,0.5795,0.75,-1.0977,-14.42
AL182012,2012,10,23,12,13.4,-77.9,1,2.010535955429077,4.055399417877197,1.2882542610168457,4.22182559967041,0.7412074743749362,84.68661117553711,268.7918395996094,60.61826705932617,29.179071044921898,1003.5771875,0.36,1.53599,1.60838,0.76,-2.062,-24.51
AL032009,2009,8,16,6,11.5,-36.5,1,-3.568456649780273,-0.7433153390884399,-3.711665630340576,2.03275203704834,2.779758782514063,85.26358413696289,268.6199645996094,60.63268661499024,27.287957763671898,1006.911484375,0.69,2.30469,2.32629,0.4,-0.1938,-14.45
AL161999,1999,11,14,0,16.5,-81.1,1,-1.8758156299591064,5.576605319976807,0.5344409942626953,-2.7848498821258545,8.701911864146565,86.11128616333008,269.0306396484375,60.722354888916016,28.245965576171898,1007.42390625,-1.63,-0.25356,0.58173,0.12,0.65,6.01
AL131999,1999,10,14,12,21.3,-82.9,1,0.5502279996871948,5.680539608001709,-1.012248396873474,3.935251474380493,2.342512147069517,90.04842376708984,268.3365478515625,60.78472518920898,28.296655273437523,1006.50890625,-1.19,-0.87615,1.23713,0.25,0.2,10.62
AL121996,1996,10,16,12,18.2,-83.8,1,-1.671827793121338,3.549546957015991,-2.9049489498138428,2.782728433609009,1.4521013858965657,83.42911148071289,268.5368957519531,60.842750549316406,28.245446777343773,1007.93296875,-0.55,0.0086,0.38734,-0.03,-0.33,-23.4
AL111995,1995,8,23,12,26.4,-79.7,0,4.577676773071289,-0.2260957956314087,-1.905582070350647,5.035412311553955,8.349617523742394,82.95654296875,268.3469543457031,60.88362503051758,29.487908935546898,1010.28515625,-0.57,-0.22569,0.75023,0.39,0.69,9.53
AL132020,2020,8,24,12,20.8,-79.7,1,-5.846225738525391,-1.550917625427246,-6.577717304229736,8.367630004882812,9.945484754672638,82.9123649597168,268.7531433105469,60.88744354248047,30.089624023437523,1009.910234375,-0.52,0.72948,1.71685,0.87,0.1217,4.78
AL072017,2017,8,8,18,19.9,-89.8,1,-5.334856033325195,0.045850683003664,-4.302997589111328,3.345812559127808,3.457525160106321,88.75579071044922,268.9359436035156,60.94562530517578,29.6572204589844,1010.035703125,-0.06,1.28179,1.2969,0.75,-1.0977,-14.42
AL081993,1993,9,19,6,20.0,-92.5,1,-2.401318311691284,-2.11997938156128,-4.370004653930664,2.052267074584961,4.613389903849958,87.72808074951172,268.83953857421875,60.975860595703125,28.680780029296898,1006.062734375,0.24,0.01776,0.19318,-0.09,-0.57,-1.14
AL092020,2020,7,30,6,16.7,-67.2,1,-8.427884101867676,2.0886404514312744,-7.487170219421387,5.548434257507324,3.585403155739863,75.23772811889648,269.1307678222656,61.0854606628418,28.79000244140628,1008.195078125,-0.14,-0.92801,1.33451,0.84,-1.2262,0.34
AL282020,2020,10,25,6,17.7,-83.5,1,2.212181329727173,-1.011859893798828,0.4071013629436493,2.361774682998657,3.8261892196082976,81.55132675170898,269.1444091796875,61.088287353515625,29.406030273437523,1008.41515625,-1.13,-0.59151,0.75852,0.74,-0.6547,10.8
AL172023,2023,9,25,6,17.1,-43.8,0,-4.726829528808594,5.787905693054199,-6.584183216094971,5.880820274353027,1.859676272659905,78.90039443969727,268.8393249511719,61.09218215942383,28.634820556640648,1011.214765625,1.53,-0.67413,0.80819,1.42,-0.4408,-13.58
AL042024,2024,8,4,0,23.9,-83.2,1,-1.98555076122284,3.305023431777954,-3.0712125301361084,4.108948230743408,1.3509095302319598,80.36069869995117,268.66558837890625,61.09452438354492,30.432031250000023,1009.64828125,-0.07,0.8815,1.40209,1.25,0.6325,8.61
AL142024,2024,10,5,18,22.5,-95.5,1,-0.3375228643417358,1.527828812599182,-0.746587872505188,1.8248591423034668,0.505530610020799,87.52394485473633,269.0660400390625,61.13556289672852,29.775231933593773,1012.305234375,-0.28,1.63091,1.63348,1.25,-0.375,11.64
AL252020,2020,10,2,18,18.4,-85.0,1,-2.2350239753723145,2.2256996631622314,-3.512470245361328,3.1538093090057373,1.5790049041775018,84.87618637084961,268.8854675292969,61.32621383666992,30.0947204589844,1008.50828125,-1.13,-0.464,0.54314,0.74,-0.6547,10.8
AL292020,2020,11,1,6,14.9,-75.1,1,-5.214596271514893,4.087861061096191,-9.865527153015137,-0.0178771968930959,6.203889482220775,82.27252960205078,268.912353515625,61.46310043334961,29.260430908203148,1009.84640625,-1.23,-0.41718,1.00047,0.66,2.5445,11.15
AL152023,2023,9,17,6,22.5,-48.3,1,-6.521901607513428,1.968133568763733,-3.4730770587921143,2.781980037689209,3.1555787430942344,80.2778549194336,269.62713623046875,61.63313674926758,28.870660400390648,1009.016328125,1.53,-0.46428,0.66742,1.42,-0.4408,-13.58
AL182024,2024,11,5,0,15.8,-76.9,1,-2.7464067935943604,5.795572757720947,-2.266153335571289,5.001126766204834,0.9283252756330284,86.9805793762207,268.8947448730469,61.6930046081543,29.787042236328148,1006.9628125,-0.14,-0.34742,0.58602,1.15,-0.2321,13.78
AL122024,2024,9,30,18,13.7,-35.3,1,-3.294882535934448,2.808655023574829,-2.1440680027008057,5.115621089935303,2.5780741884671365,85.82327270507812,269.5203857421875,61.71329879760742,28.499139404296898,1006.786484375,-0.15,1.51195,1.59724,1.22,-1.4283,10.36
AL042014,2014,8,25,0,24.2,-73.0,1,0.4825553297996521,-3.567631721496582,0.8928312659263611,3.113435745239258,6.69365287707995,83.98843002319336,269.709716796875,62.0083122253418,29.073388671875023,1004.893984375,-0.01,0.6101,0.91089,0.59,-1.6815,-21.64
AL032020,2020,6,3,6,18.9,-92.3,0,1.5858445167541504,-3.5120530128479004,-4.459172248840332,0.8024933338165283,7.426812093612828,90.67036056518556,269.3771667480469,62.21744918823242,28.570733642578148,1008.72890625,-0.27,-0.18539,0.74194,0.71,-0.1469,-2.78
AL051998,1998,9,1,12,25.0,-93.1,1,5.101760387420654,4.030481338500977,0.6122656464576721,2.7213613986968994,4.676468544310643,76.62592315673828,270.8492431640625,62.219757080078125,30.160760498046898,1003.613046875,-1.03,-0.11996,0.62378,0.45,-2.0,-22.12
AL071997,1997,9,3,18,12.3,-47.1,1,-2.915700674057007,1.1566424369812012,-5.0711822509765625,6.790585041046143,6.032197783091803,88.17781448364258,268.55987548828125,62.26901245117188,28.1618591308594,1008.77015625,1.84,1.18257,1.22082,0.23,0.61,11.64
AL022010,2010,7,7,18,22.8,-92.8,0,-3.182701587677002,-0.1392171829938888,-2.463350296020508,5.628205299377441,5.812110491978808,84.0003547668457,268.9296875,62.43598175048828,28.710961914062523,1009.6365625,-0.92,0.46687,0.46688,0.83,-0.425,-9.84
AL082020,2020,7,24,12,27.1,-92.8,1,-1.1923551559448242,-3.446142196655273,-1.733530044555664,5.716738224029541,9.178847850565564,74.1934928894043,268.9831848144531,62.46846771240234,29.744897460937523,1010.090234375,-0.14,0.41021,0.41064,0.84,-1.2262,0.34
AL202020,2020,9,15,0,13.0,-44.5,1,-6.836131095886231,0.5947872996330261,-3.791646957397461,1.1133687496185305,3.088334565713173,81.97850799560547,269.1244812011719,62.53154373168945,27.9174743652344,1009.863828125,-0.64,-0.80712,1.43512,0.71,0.985,7.95
AL102023,2023,8,28,6,19.9,-85.2,1,2.724671602249145,-1.90376365184784,0.4772134721279144,5.200138092041016,7.450938735050445,79.56465148925781,270.4400634765625,62.89879989624024,30.008447265625023,1005.365234375,1.3,-0.16234,0.27178,1.36,-1.164,-9.88
AL092012,2012,8,27,12,25.7,-84.7,1,-4.67830228805542,4.649498462677002,-2.205442190170288,1.7614504098892212,3.8020860877844096,84.45597076416016,269.53814697265625,63.10643768310547,29.297479248046898,1003.979453125,0.68,0.52959,1.00093,0.74,-0.9832,-27.93
AL062024,2024,9,10,0,23.9,-96.1,1,-0.8176230788230896,1.865016222000122,-0.1025160178542137,-2.918908834457397,4.837077325663673,81.82783508300781,270.0928955078125,63.76863098144531,29.949853515625023,1008.337265625,-0.15,-1.51514,1.51909,1.22,-1.4283,10.36
AL171995,1995,10,1,12,20.9,-91.2,1,-1.209953546524048,-2.141801357269287,1.6862046718597412,-0.7449377775192261,3.215425366315337,87.1246223449707,270.1853942871094,64.05323791503906,29.487725830078148,1001.496484375,-0.94,0.1393,0.22923,0.28,0.19,3.43
AL092024,2024,9,24,12,19.2,-83.7,1,1.9233341217041016,7.262951374053955,-4.011394023895264,3.7994961738586426,6.871427805480403,84.02309799194336,269.3768615722656,64.17886352539062,30.545465087890648,1006.270625,-0.15,0.56549,0.81475,1.22,-1.4283,10.36
AL012024,2024,6,20,0,21.5,-95.5,0,-5.921295166015625,-4.9120025634765625,-1.0942374467849731,2.5292389392852783,8.869755426572343,83.32862091064453,270.9798583984375,65.29381561279297,29.583551025390648,1000.645859375,0.24,-0.02442,0.12463,1.39,-0.0865,1.95
AL012010,2010,6,29,0,20.7,-91.7,1,0.1922866255044937,-2.177039384841919,-0.7788636684417725,2.8961846828460693,5.165339808221776,88.29218292236328,270.2057800292969,66.68031311035156,28.91036376953128,1001.67734375,-0.55,0.74265,0.76797,0.88,-0.816,-25.05
AL061998,1998,9,11,0,27.2,-95.9,0,-0.3318925201892853,6.042549133300781,-6.444179534912109,-0.3634303510189056,8.854186902470152,89.27256393432617,270.7059936523437,67.35768127441406,28.592431640625023,1001.47875,-1.03,-0.61192,0.61218,0.45,-2.0,-22.12
